Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_all_pt
310584,b,60.956,53.238,31.338,2.132,145.935,1.639,1.847,100.879,176.951,0.764,-1.194,0.93,36.658,-1.294,28.007,-1.953,62.003,227.044,73.116,-2.732,39.17,-0.6,112.286
310707,b,72.357,58.955,32.277,0.829,92.787,4.11,2.09,7.14,136.536,1.258,-0.13,0.001,21.112,1.089,26.569,-0.996,53.607,156.845,55.713,-2.484,33.142,-1.655,88.855
310771,b,63.314,69.566,75.913,0.076,27.89,1.956,2.445,25.876,168.146,2.044,-1.325,0.0,25.862,-0.35,52.854,-0.431,66.949,233.682,52.736,-1.361,36.695,-1.437,89.431
310775,b,76.97,46.284,101.643,0.799,98.407,-0.105,1.767,4.015,180.353,1.27,0.149,0.058,21.878,-2.411,27.781,-0.909,85.041,211.216,86.16,0.166,44.534,-0.633,130.694
310829,b,73.797,116.451,65.584,0.344,164.293,1.243,2.979,8.636,253.09,1.559,-1.306,0.0,31.798,1.403,49.582,-0.577,72.387,292.936,115.282,-1.3,56.427,-0.956,171.709
310860,b,171.437,197.181,162.852,0.525,48.964,6.477,2.281,59.845,284.698,2.148,0.184,0.0,53.608,1.377,115.169,-0.542,89.857,379.433,69.269,2.821,46.652,2.296,115.921
310908,b,179.41,92.819,118.417,0.418,132.585,3.738,2.401,3.455,295.302,4.044,1.235,0.0,23.887,0.762,96.6,1.35,112.24,260.621,135.647,2.154,39.167,1.736,174.814
310959,b,94.712,39.919,23.143,1.49,106.699,0.241,1.223,5.374,146.1,1.313,-0.331,0.002,26.841,2.168,35.245,0.96,64.91,252.146,43.651,-1.637,40.363,-0.147,84.014
310974,s,130.144,77.075,57.451,2.148,218.613,-0.245,1.65,111.252,279.727,2.27,-0.62,0.898,34.806,-1.31,79.026,-1.305,55.003,128.267,111.722,0.121,54.173,-2.026,165.896
310977,b,66.328,54.728,106.971,0.703,56.008,0.073,1.622,36.655,154.116,1.629,0.139,0.212,24.102,-0.677,39.251,0.881,68.475,226.443,58.341,0.092,32.422,0.795,90.763
311124,b,63.872,15.405,176.908,1.136,185.447,4.958,0.473,21.262,274.8,0.729,0.258,0.001,38.382,-0.727,27.99,-0.848,127.832,386.547,106.79,-1.73,101.639,-2.866,208.429
311139,b,102.063,92.741,76.645,3.49,309.241,-2.772,2.165,1.917,191.583,1.959,-0.125,0.472,25.802,-1.121,50.537,0.988,66.347,172.93,79.537,1.222,35.707,-2.268,115.243
311253,s,46.402,64.384,81.058,4.991,903.449,-6.225,2.949,69.553,205.889,0.844,1.413,0.891,31.126,-0.249,26.27,0.804,71.2,164.51,79.73,2.451,68.762,-2.54,148.492
311278,b,122.947,110.025,152.968,0.867,88.328,2.537,2.084,0.999,338.851,5.718,-1.273,0.9,26.633,-1.811,152.299,-1.792,59.248,204.714,86.772,-2.084,73.146,-1.217,159.918
311309,b,140.87,66.278,83.769,0.054,25.629,0.553,1.466,3.733,203.332,4.878,-0.315,0.0,20.161,-0.899,98.348,-1.998,56.699,143.312,51.226,0.718,33.597,0.771,84.823
311348,b,92.051,131.341,31.523,0.154,119.837,5.675,2.87,4.238,203.969,0.761,-1.366,0.0,46.58,-0.443,35.439,1.868,84.732,233.318,70.995,2.461,50.954,2.306,121.95
311727,b,84.132,23.271,116.09,1.627,125.77,-0.661,0.637,10.952,216.266,3.101,-0.024,0.48,20.991,-0.832,65.091,-0.666,72.611,348.094,80.989,-0.783,49.195,0.844,130.184
311942,b,64.658,84.408,88.67,1.557,127.868,5.728,1.764,2.88,220.123,1.219,-0.385,0.121,45.572,-2.346,55.554,-1.387,65.532,200.989,80.572,-1.738,38.425,-3.295,118.997
311982,b,121.11,194.848,144.596,0.63,56.469,4.182,2.67,33.131,286.341,3.178,-0.166,0.0,32.154,-2.122,102.185,0.437,79.34,434.143,91.161,-2.384,60.841,-1.754,152.002
312012,b,112.459,83.593,45.47,0.376,29.487,3.504,2.803,23.173,166.811,3.489,-1.41,0.0,22.148,-0.211,77.269,0.256,52.866,260.159,33.773,-2.069,33.621,-1.693,67.394
312062,b,81.908,40.6,11.074,1.561,121.159,7.221,1.521,3.688,140.023,1.336,-1.318,0.055,21.56,0.064,28.808,1.469,58.668,161.889,48.345,2.018,41.31,3.579,89.655
312148,b,158.578,57.276,147.316,1.039,136.743,2.782,0.6,22.131,369.71,0.769,-0.034,0.968,107.166,1.055,82.397,1.653,91.065,375.552,111.623,1.228,68.524,2.266,180.147
312175,b,80.198,146.971,89.313,1.212,108.948,0.38,3.19,42.193,239.15,1.256,1.414,0.999,61.479,-0.124,77.212,-0.851,79.03,344.681,55.939,-1.471,44.52,-0.259,100.46
312235,s,107.615,100.948,44.379,0.06,64.966,6.647,1.901,79.977,228.964,0.493,-1.411,0.0,88.337,0.319,43.536,0.301,80.238,281.011,66.954,-2.608,30.137,-2.548,97.09
312252,b,61.027,97.767,212.536,0.042,217.026,4.038,2.316,2.906,384.059,1.713,0.272,0.0,29.817,-0.48,51.07,-2.359,176.542,417.225,162.19,-1.988,140.982,-2.031,303.173
312339,b,66.855,62.955,69.049,0.086,63.627,0.365,3.189,27.623,143.095,1.022,-1.414,0.009,26.127,1.745,26.693,0.513,74.348,199.06,58.601,0.649,31.673,0.563,90.275
312354,b,141.005,63.023,70.679,1.004,99.856,-0.048,1.946,0.058,193.438,3.173,-1.402,0.018,20.182,-0.236,64.031,0.552,103.677,269.596,75.671,0.05,33.554,-0.955,109.225
312646,b,73.681,32.566,89.048,1.708,122.432,2.234,1.527,2.733,157.003,1.338,0.524,0.731,20.306,1.349,27.18,1.244,73.595,195.778,69.629,0.867,39.888,2.576,109.517
312652,b,69.707,42.365,252.161,0.761,183.349,1.941,1.161,24.611,390.375,1.437,0.103,0.031,28.826,1.004,41.433,2.152,200.639,382.038,282.085,1.063,38.032,1.825,320.117
312663,b,101.04,79.197,122.525,1.606,152.128,0.505,1.758,28.968,237.167,3.536,0.104,0.045,21.594,1.334,76.356,-0.341,66.674,210.644,83.629,0.269,55.588,1.875,139.217
312793,b,115.071,72.522,46.652,5.171,931.739,-6.681,1.312,127.534,270.212,0.477,-1.172,0.771,78.658,0.225,37.544,1.249,88.514,224.983,108.165,-2.655,45.845,2.517,154.01
313102,b,111.934,99.223,162.658,0.377,144.865,0.106,2.307,38.153,395.973,6.493,-1.252,0.0,20.947,-1.231,136.016,-1.632,76.843,517.243,145.585,-0.565,93.426,-0.188,239.01
313277,b,140.829,62.577,28.119,3.883,271.829,0.37,1.722,2.19,156.59,2.17,-1.271,0.826,25.202,-2.277,54.686,-1.187,92.738,146.513,41.735,-3.976,34.967,-0.093,76.702
313318,s,108.127,65.658,233.693,2.062,260.563,-0.566,1.661,29.038,282.375,1.575,0.155,0.451,28.43,-0.009,44.792,-1.626,191.92,300.356,113.782,-1.736,95.371,0.326,209.153
313400,b,124.882,59.887,63.054,0.736,38.839,0.07,1.372,20.292,167.49,1.817,-0.593,0.0,31.035,-1.114,56.4,-2.31,88.935,310.946,44.522,-0.821,35.533,-0.085,80.056
313492,b,86.893,24.501,12.093,6.035,771.85,-8.845,0.931,2.04,129.557,1.421,-1.257,0.64,22.157,-2.108,31.485,-1.506,60.369,143.36,42.548,-2.509,33.367,3.525,75.915
313579,s,76.52,77.9,155.955,5.47,1777.195,-7.472,1.559,122.171,327.844,1.079,0.071,0.805,45.854,0.032,49.496,1.363,118.037,258.682,131.761,2.825,100.733,-2.645,232.494
313983,b,89.708,58.187,60.501,1.784,133.757,1.012,2.249,26.455,160.618,1.205,-1.409,0.858,27.882,2.424,33.599,1.693,88.592,285.371,66.048,0.452,33.089,2.237,99.137
314072,s,85.737,73.169,31.403,6.477,1232.898,-10.153,2.151,76.036,190.587,1.047,-1.232,1.0,40.602,0.714,42.503,0.627,44.032,98.89,77.22,-2.661,30.262,3.816,107.482
314095,s,158.072,71.213,67.542,6.229,1009.958,-8.996,0.814,2.872,363.776,0.128,-0.609,0.922,239.144,0.83,30.541,0.046,210.277,393.54,61.355,-3.953,32.736,2.276,94.091
314244,b,72.73,47.003,45.083,2.258,143.563,1.431,2.627,22.925,133.439,1.366,-1.405,0.0,20.035,1.842,27.365,2.428,60.211,256.707,53.628,-2.774,32.411,-0.516,86.039
314285,b,91.446,146.862,100.547,0.257,43.665,0.347,3.725,7.507,194.865,1.288,1.414,0.111,36.765,1.924,47.37,-0.413,90.82,274.569,65.913,-0.475,44.816,-0.731,110.73
314463,b,91.582,62.82,84.915,3.445,513.9,-2.561,1.688,36.085,249.068,1.192,-0.194,0.41,30.92,0.623,36.851,-0.989,91.544,297.973,93.37,2.359,87.927,-1.086,181.297
314586,b,54.483,70.974,90.982,3.194,186.946,-2.045,3.204,21.891,140.378,0.793,1.414,0.608,33.643,-0.791,26.692,0.414,87.596,210.566,48.285,0.886,31.758,-2.309,80.042
314643,b,129.129,258.098,103.041,1.991,102.733,-0.207,2.577,23.828,241.16,1.023,-0.329,0.0,76.287,-0.442,78.05,2.129,56.172,317.438,48.129,-1.881,38.695,0.11,86.824
314661,b,126.021,131.243,147.105,1.717,315.152,0.505,2.877,133.808,343.047,0.363,-1.406,0.0,85.431,-0.374,31.008,-1.943,160.894,359.085,121.599,0.256,105.009,1.973,226.608
314701,s,196.61,43.854,93.898,2.767,271.658,-1.76,0.545,4.964,297.783,0.695,-0.019,0.864,95.337,0.376,66.258,0.921,159.967,374.656,69.226,1.775,66.962,-0.992,136.188
314819,b,82.128,82.069,101.881,1.656,121.644,0.621,2.574,28.119,196.999,0.4,-1.403,0.126,65.964,-1.855,26.369,-2.336,138.878,241.261,61.966,-1.971,42.7,-0.315,104.666
314888,b,68.864,18.209,122.199,3.345,246.784,-1.895,0.455,39.893,175.399,1.421,0.099,0.994,33.458,-0.751,47.529,-1.08,66.949,232.96,50.592,0.723,43.82,-2.623,94.412
314930,b,69.779,99.966,53.176,3.169,173.485,0.614,3.073,52.27,154.022,0.6,-1.414,0.061,54.037,-0.381,32.406,0.883,62.277,256.883,35.305,-3.352,32.273,-0.183,67.579
314932,b,141.039,183.431,34.031,1.152,63.42,-0.288,3.45,21.048,169.193,3.219,-0.795,0.0,23.519,0.666,75.717,-2.238,66.164,173.537,37.915,-0.787,32.041,0.366,69.956
314951,b,74.448,69.314,1.366,1.921,133.55,2.26,2.385,36.426,156.484,1.637,-1.365,0.978,23.728,0.162,38.85,1.641,38.891,51.197,62.95,0.823,30.956,2.745,93.906
315198,b,78.708,40.767,28.209,2.524,334.512,-1.49,1.789,28.501,229.231,1.212,-1.397,0.612,23.712,0.472,28.729,0.563,61.107,263.042,91.214,-1.583,85.575,0.941,176.79
315254,b,74.331,146.602,73.349,2.813,239.62,-1.974,3.319,135.93,182.319,1.077,-0.124,0.13,28.141,1.224,30.318,-2.072,74.335,322.11,67.673,1.344,56.187,-1.468,123.86
315286,b,68.743,174.069,156.307,1.438,213.491,-0.028,3.999,31.137,309.88,3.752,-1.384,0.0,20.895,1.095,78.401,-1.709,111.407,388.44,121.296,-0.02,89.288,1.418,210.584
315303,s,78.025,21.221,26.468,1.382,61.517,4.37,0.554,53.173,160.219,0.579,-0.91,0.039,50.675,1.208,29.355,0.958,55.802,121.91,42.179,2.892,38.01,1.511,80.189
315419,b,96.592,58.089,20.356,3.102,191.223,1.974,1.886,70.336,142.048,1.44,-1.414,0.989,23.398,-0.236,33.698,-1.931,72.236,336.556,50.793,-3.643,34.159,-0.542,84.951
315463,b,83.483,61.085,73.323,1.273,139.63,0.314,2.249,21.119,207.44,2.505,-1.354,0.997,21.229,-1.146,53.186,-0.883,72.936,305.898,96.938,-1.485,36.086,-0.212,133.025
315523,b,102.284,103.33,73.414,1.161,109.075,9.199,2.751,35.297,157.847,1.36,-0.301,0.011,24.771,0.806,33.693,-1.849,87.519,250.513,65.92,-2.508,33.462,-3.668,99.382
315552,b,117.93,118.962,57.774,1.682,112.709,-0.706,2.384,58.067,214.7,3.521,-0.864,0.017,21.712,-0.642,76.45,1.67,50.831,116.656,59.911,-0.875,56.627,0.807,116.538
315603,s,121.996,67.198,61.248,1.039,230.672,4.253,1.498,178.41,329.01,0.625,-0.513,0.0,52.443,1.119,32.782,-0.322,115.82,189.151,180.045,-2.646,63.739,-1.607,243.784
315609,b,125.793,53.659,121.116,3.772,280.176,-2.674,2.064,105.51,143.276,1.631,-0.006,0.99,21.816,-1.862,35.572,-0.748,125.955,333.172,53.113,0.946,32.775,-2.826,85.888
315653,b,83.111,78.777,50.702,1.332,83.361,-0.421,2.932,1.466,148.661,2.473,-1.413,0.02,20.102,-0.3,49.715,1.165,58.211,173.517,46.526,0.515,32.317,-0.817,78.843
315715,b,83.496,76.279,5.847,1.815,116.393,-0.684,2.366,1.694,134.53,1.39,-1.363,0.325,22.791,0.904,31.689,-1.336,56.021,146.626,42.17,-1.281,37.88,0.534,80.05
315748,s,66.909,105.031,16.526,1.088,116.081,-0.249,2.408,22.434,224.943,0.485,-1.375,0.003,80.487,1.365,39.068,1.538,70.154,369.11,62.827,0.76,42.561,-0.328,105.388
315789,s,81.863,50.395,162.589,7.1,2831.706,-12.402,1.702,2.393,283.868,1.101,1.155,1.0,30.492,0.329,33.573,-0.381,123.668,323.134,183.864,3.102,35.939,-3.998,219.804
315873,b,118.72,160.748,42.87,1.881,101.724,0.083,2.557,42.483,174.943,1.689,-1.405,0.631,38.586,0.84,65.188,-1.622,55.336,280.582,37.681,-0.043,33.487,-1.924,71.169
315907,b,116.893,113.128,57.733,2.484,253.421,-1.293,2.861,2.877,258.598,0.99,-1.401,0.045,56.509,-2.061,55.962,-1.691,68.829,245.503,100.987,-0.742,45.14,1.742,146.127
316065,b,96.989,90.419,62.677,2.047,83.967,-0.666,1.702,28.044,179.564,1.045,-0.952,0.96,54.888,-0.465,57.359,0.411,77.106,223.292,35.292,-0.405,32.025,1.641,67.317
316236,b,112.699,92.744,33.529,1.419,131.99,3.987,2.823,19.802,193.216,2.371,-1.401,0.0,24.885,-1.715,59.012,-0.311,65.106,312.483,67.976,2.829,41.344,1.41,109.32
316454,b,97.126,113.219,29.696,1.829,114.264,4.063,2.632,3.996,169.3,1.066,-1.403,0.0,42.149,-0.253,44.912,1.515,75.081,215.372,51.708,-1.299,30.531,-3.128,82.239
316492,s,141.885,91.083,31.367,3.27,317.557,-1.642,1.962,112.605,251.571,1.591,-1.181,0.227,41.048,0.198,65.319,0.976,77.884,168.092,113.098,-2.651,32.105,0.619,145.203
316496,b,97.535,58.098,212.621,4.161,1835.455,-3.875,1.063,251.056,575.496,0.465,-0.032,0.747,82.017,-0.086,38.112,0.45,208.344,488.752,248.01,-2.754,207.357,1.407,455.367
316637,b,86.377,18.685,88.632,1.07,63.084,-0.28,0.593,20.835,171.965,1.137,-0.013,0.505,29.071,-0.231,33.053,0.359,84.846,246.127,75.933,-0.619,33.909,0.452,109.841
316681,b,58.272,52.026,123.973,0.408,264.215,0.157,1.617,57.056,339.527,2.007,-0.041,0.0,24.231,-1.633,48.643,-2.344,96.689,480.229,149.717,0.649,116.936,0.241,266.653
316711,b,109.68,166.955,29.279,2.62,164.441,-1.032,2.947,2.301,183.763,0.877,-1.348,0.454,53.228,-0.386,46.706,1.992,68.75,289.563,46.436,2.137,37.393,-0.483,83.829
316783,b,162.134,118.31,80.86,0.402,81.328,1.787,3.073,21.999,210.87,2.122,1.395,0.0,36.215,-0.08,76.856,-1.078,98.335,179.792,53.277,1.151,44.522,1.553,97.799
316796,b,104.904,56.99,42.594,4.294,427.833,-3.472,1.703,24.632,171.525,0.901,-1.301,0.917,38.116,0.989,34.339,1.7,83.06,239.302,55.083,-1.08,43.987,3.214,99.069
316864,b,74.904,42.076,17.135,3.33,224.919,-2.741,1.146,0.16,162.655,0.529,-1.408,0.933,51.81,-0.036,27.389,-0.618,55.167,174.769,49.591,-1.843,33.865,1.487,83.456
316898,b,79.42,70.803,78.139,0.556,84.542,3.285,3.022,40.497,160.557,0.618,-1.412,0.0,43.376,-1.27,26.788,-0.691,71.937,250.714,52.709,-1.556,37.685,-2.112,90.394
316900,s,76.822,66.995,80.936,5.566,1234.358,-7.731,3.131,71.314,220.984,0.648,1.414,0.845,41.589,0.977,26.958,1.028,71.981,152.688,80.96,-2.896,71.478,2.669,152.438
317022,b,104.483,37.33,116.936,0.132,81.573,0.086,1.126,10.698,202.056,1.136,0.058,0.0,32.787,0.184,37.238,0.252,99.285,197.997,76.536,-0.234,55.495,-0.367,132.031
317052,b,89.869,93.267,19.193,0.011,92.474,0.286,2.75,38.871,155.608,1.522,-1.174,0.0,22.464,0.242,34.187,-2.244,59.473,207.325,65.754,-0.54,33.203,-0.529,98.957
317115,b,33.549,158.106,189.117,1.006,186.149,0.48,3.703,0.841,298.875,1.407,0.42,0.0,21.979,1.922,30.923,-1.724,149.614,375.656,204.934,0.353,41.039,1.359,245.973
317430,b,102.219,57.816,124.257,0.648,104.695,0.403,1.209,52.652,210.025,0.842,-0.065,0.946,49.505,-0.373,41.694,0.789,114.094,303.811,63.315,1.037,55.511,0.389,118.826
317616,s,86.706,114.807,37.47,3.748,277.228,-1.213,3.081,7.547,171.463,1.605,-1.414,1.0,33.44,-0.219,53.681,1.481,55.715,163.077,47.947,3.39,36.395,-0.358,84.342
317623,b,63.332,59.198,51.987,0.978,159.936,0.798,1.79,1.276,222.593,0.983,-0.997,0.789,38.022,-0.998,37.368,-1.256,67.269,280.48,80.717,-1.507,66.486,-0.53,147.202
317668,b,47.79,51.558,153.476,2.583,215.258,3.139,2.601,26.906,183.848,1.633,-1.199,0.035,20.893,-0.073,34.122,-0.174,146.673,234.816,76.986,0.901,51.847,3.484,128.834
317682,b,125.732,88.174,51.889,3.124,358.036,-0.138,2.138,33.163,226.96,3.001,-0.386,0.843,20.438,-0.128,61.327,-2.163,69.518,271.927,83.368,0.045,61.827,-3.08,145.195
317717,b,103.641,52.149,25.322,1.372,104.718,1.325,0.98,2.645,211.165,0.279,-0.859,0.714,97.518,-0.804,27.209,-1.739,101.531,241.122,54.436,-0.654,32.001,-2.026,86.438
318007,s,139.083,80.199,37.916,5.469,804.759,-6.822,3.072,77.293,200.881,2.662,1.394,0.877,24.523,1.663,65.276,1.803,75.221,159.879,74.95,-1.925,36.132,3.545,111.082
318056,b,111.046,21.29,60.454,3.701,280.235,-3.345,0.44,2.67,189.565,1.015,-0.338,0.229,48.214,2.157,48.954,1.966,66.831,202.325,61.089,-2.134,31.308,1.568,92.397
318110,s,166.952,97.101,37.447,0.396,35.501,7.579,1.514,118.343,300.756,1.688,-1.255,0.0,54.088,-0.58,91.293,-0.841,78.046,188.228,113.499,2.562,41.877,2.958,155.376
318158,b,96.139,189.997,62.495,2.069,160.371,2.108,4.214,5.819,163.629,1.389,-1.314,0.705,21.995,1.597,30.552,-2.394,97.402,239.43,71.481,-2.817,39.601,-0.748,111.082
318210,b,94.05,47.306,47.726,2.135,130.694,1.044,1.725,47.495,141.205,1.62,-0.521,0.0,20.098,0.783,32.565,2.298,71.038,135.349,45.477,-2.545,43.066,-0.41,88.543
318417,b,60.475,70.101,63.343,5.096,778.307,-6.411,3.338,39.068,186.367,1.295,-1.414,0.49,24.34,0.438,31.521,1.867,65.093,261.025,88.763,2.264,41.743,-2.832,130.506
318485,b,95.452,65.263,104.067,2.455,318.238,0.429,1.381,96.835,294.427,0.357,-0.497,0.813,79.007,-0.141,28.21,0.833,85.317,266.902,107.911,0.164,79.298,2.619,187.209
318517,b,122.857,79.844,48.912,1.765,151.865,0.71,1.702,25.696,206.066,3.083,-0.253,0.342,23.73,-0.436,73.168,-2.134,52.471,225.578,58.747,-0.337,50.421,-2.102,109.168
318594,s,140.054,93.33,79.521,5.414,1466.416,-7.327,1.435,120.382,328.938,2.086,-0.254,0.987,41.49,1.147,86.537,-0.276,61.44,138.319,121.805,2.74,79.106,-2.674,200.911
318676,b,58.608,61.102,38.718,4.573,508.332,-5.078,1.583,66.877,192.984,0.71,-0.943,0.599,50.563,-1.737,35.91,-2.024,49.932,120.393,65.402,-2.672,41.11,1.9,106.512
318824,b,159.072,125.975,24.337,6.306,1058.023,-9.139,2.673,26.01,204.529,3.952,-1.033,0.392,22.747,-0.191,89.891,-2.157,70.392,237.701,54.695,4.05,37.196,-2.257,91.891
318865,b,78.649,49.444,54.015,1.882,91.467,0.56,2.939,52.143,115.73,1.408,-1.407,0.886,20.085,1.474,28.272,0.874,63.969,268.836,36.318,0.261,31.055,2.143,67.373
318882,b,51.741,56.46,39.997,1.624,89.309,-0.634,2.158,27.692,130.713,1.012,-1.253,0.293,31.459,1.082,31.852,0.739,55.914,156.675,33.778,-0.973,33.624,0.652,67.402
318928,s,131.215,84.338,71.847,4.266,813.247,-4.172,1.566,123.631,321.481,1.671,-1.189,0.661,46.2,-0.664,77.22,-0.759,91.444,149.473,123.142,2.746,74.92,-1.519,198.062
319043,b,109.21,112.257,23.149,0.117,137.217,2.441,2.793,1.332,208.59,1.764,-1.136,0.0,25.802,-1.13,45.526,1.256,65.836,253.319,79.842,-1.622,57.42,-1.505,137.262
319045,b,221.973,106.706,20.295,1.929,118.347,-0.882,2.492,0.793,233.79,5.276,-1.275,0.585,24.391,0.277,128.681,0.487,97.744,184.874,49.606,-1.184,31.111,0.745,80.717
319190,b,104.785,89.648,56.912,0.486,33.945,2.608,1.768,3.825,174.282,0.766,-1.076,0.0,61.213,1.973,46.864,1.035,58.664,172.407,36.128,-1.39,30.078,-1.876,66.206
319280,b,108.387,138.222,117.074,0.224,194.841,0.905,3.418,36.237,271.462,1.732,-0.061,0.0,20.186,-1.774,34.968,1.579,116.598,324.426,126.072,-1.07,90.237,-0.846,216.309
319412,s,134.066,78.578,30.428,3.287,357.731,-1.592,1.664,147.09,283.606,1.044,-1.34,0.88,51.739,0.239,54.039,0.464,88.042,93.465,147.259,2.696,30.568,-0.591,177.827
319468,b,56.169,66.987,58.1,3.88,234.43,-2.165,2.184,19.185,142.832,1.04,-1.169,0.837,36.901,-0.277,38.37,-0.446,70.881,193.028,34.621,-3.205,32.941,0.676,67.561
319506,b,91.403,86.39,126.856,1.941,143.42,0.612,1.614,45.819,245.085,1.42,-0.451,1.0,49.577,-0.894,70.421,-1.254,107.133,315.544,80.351,-2.217,44.735,-0.276,125.087
319582,s,83.483,72.801,87.342,5.61,1521.225,-7.841,1.368,99.556,293.071,0.77,-0.373,0.864,61.064,-0.325,47.048,-1.238,78.281,242.822,101.065,2.638,83.895,-2.973,184.959
319708,b,54.351,187.506,59.875,5.961,1000.212,-7.047,2.61,19.222,303.233,0.567,-1.091,0.738,128.135,-0.542,72.668,-0.289,117.17,358.356,58.701,-1.625,43.729,4.335,102.43
319758,s,86.434,77.732,28.197,0.564,50.62,4.927,2.145,63.742,164.242,1.843,-1.289,0.0,24.682,-1.192,45.486,0.592,50.464,121.113,47.602,1.956,46.472,2.52,94.074
319858,b,63.026,40.3,67.028,0.114,324.246,0.658,1.666,32.203,383.888,1.179,-0.735,0.0,23.355,1.316,27.536,2.205,78.653,435.03,209.674,0.756,123.323,0.87,332.997
320028,b,63.03,92.113,49.286,0.535,50.278,0.064,3.042,3.164,154.92,0.587,-1.414,0.0,54.123,1.092,31.788,2.052,54.287,185.175,35.384,-0.101,33.625,-0.636,69.009
320161,b,78.081,58.389,74.43,1.46,95.994,2.343,1.557,4.848,162.206,1.246,-0.104,0.15,30.708,2.208,38.272,0.69,64.867,203.185,56.917,0.966,36.309,2.426,93.226
320174,b,73.248,66.525,198.563,1.218,156.548,1.342,1.198,27.134,348.747,2.428,0.176,0.057,33.962,0.857,82.473,-0.279,106.454,399.828,150.528,-1.918,81.783,-0.7,232.311
320204,b,97.687,78.147,72.23,1.432,85.096,0.063,1.871,21.957,176.905,1.179,-0.304,0.014,36.407,0.697,42.937,2.237,62.552,284.498,56.522,1.474,41.038,0.043,97.56
320221,b,64.347,75.168,85.993,0.452,63.671,-0.038,2.535,28.136,135.451,1.515,-0.429,0.0,21.041,-0.664,31.875,1.518,85.784,176.652,41.85,0.34,40.685,-0.111,82.535
320295,b,54.483,119.503,122.635,0.654,61.897,0.938,2.234,11.085,260.871,1.101,-0.475,0.0,63.338,0.061,69.739,0.021,112.131,288.243,80.343,0.695,47.45,1.35,127.794
320547,s,84.389,89.71,24.047,1.385,76.735,2.862,1.733,17.501,183.067,0.467,-1.166,0.935,82.984,2.282,38.788,1.648,80.325,272.342,30.876,1.135,30.42,2.521,61.295
320568,b,87.659,53.533,82.677,0.074,28.073,3.948,2.848,22.056,152.003,1.15,-1.412,0.0,24.933,1.785,28.684,2.101,91.726,222.777,50.764,2.024,47.622,1.95,98.387
320571,b,72.323,97.259,92.286,1.526,75.008,-0.203,2.76,33.105,158.785,2.667,-1.089,0.78,22.016,-1.589,58.723,0.235,74.604,329.238,39.389,-0.147,38.657,1.379,78.046
320645,b,71.592,90.197,105.214,4.218,499.277,-3.884,2.098,5.674,228.259,1.992,-0.583,0.894,32.74,-1.173,65.211,-0.043,79.232,329.776,89.153,-2.859,41.156,1.358,130.309
320705,s,102.531,68.066,53.68,3.416,483.966,-2.036,1.396,144.8,305.155,0.73,-0.993,0.991,61.868,0.65,45.187,0.778,99.117,146.183,145.338,2.647,52.762,-0.769,198.1
320828,b,101.845,47.126,63.048,0.444,106.327,2.858,2.096,66.92,165.524,1.737,-0.441,0.0,20.31,-1.368,35.285,-0.974,75.744,222.883,71.631,-1.927,38.298,-1.483,109.929
320875,b,64.688,73.871,149.867,2.433,317.573,-1.441,1.966,2.71,296.443,2.406,0.165,0.855,21.406,1.569,51.511,-0.282,104.894,339.048,181.274,1.415,42.253,-1.018,223.527
321275,b,88.432,264.07,107.211,2.448,163.768,6.485,4.718,1.518,191.284,0.706,-1.413,0.275,45.678,2.382,32.231,-1.435,123.347,200.539,81.606,-1.602,31.769,-4.049,113.375
321390,b,165.6,125.189,55.017,0.153,73.53,7.186,2.919,47.765,204.535,1.878,-1.405,0.0,45.355,-1.995,85.169,-2.333,90.802,169.151,43.84,2.605,30.171,2.758,74.011
321398,b,59.954,107.767,131.038,0.939,62.254,0.922,2.806,18.438,184.954,2.361,0.064,0.176,20.314,-2.079,47.954,0.45,99.584,272.849,69.691,1.538,46.995,0.599,116.686
321580,b,93.124,94.4,78.274,2.781,161.781,-1.838,3.2,3.012,152.744,2.116,-1.41,0.998,21.751,-2.329,46.026,-0.365,87.903,130.026,46.802,1.082,38.164,-1.699,84.967
321610,b,88.85,55.926,112.964,1.559,101.187,4.936,1.543,2.233,200.152,0.492,-0.146,0.821,56.48,-2.38,27.765,-2.008,80.865,307.441,77.855,-1.575,38.051,-3.134,115.906
321686,b,118.661,38.898,50.716,0.97,51.129,4.15,0.828,36.839,192.53,2.169,-1.226,0.647,32.819,2.409,71.18,2.414,55.285,154.51,55.466,2.579,33.065,1.609,88.531
321776,b,82.632,65.916,69.41,0.153,20.783,5.943,1.983,1.663,136.741,0.779,-0.433,0.0,36.681,-1.947,28.563,-0.457,63.978,144.276,38.297,-2.515,33.2,-2.362,71.497
321832,b,123.93,72.309,106.839,3.007,568.675,-1.935,1.521,1.503,368.107,2.952,-0.467,0.908,27.068,0.143,79.913,-1.038,86.405,320.161,181.481,0.932,79.645,-2.075,261.126
